client_id,total_web_requests,unique_sessions,web_visit_count,demo_request_count,ai_assistant_request_count,promotional_event_count,contract_confirmation_count,proposal_download_count,high_intent_hits,web_error_count,avg_response_time_ms,first_web_event,last_web_event,top_page
CL12108,6,6,6,0,0,0,0,0,0,1,616.2,2025-01-05 21:54:19,2025-06-08 03:09:35,/services
CL12109,9,9,9,0,0,0,0,1,1,1,509.7,2025-02-05 22:55:24,2025-04-23 06:08:42,/
CL12110,17,17,17,0,1,0,0,0,1,2,517.1,2025-01-09 02:20:59,2025-06-30 21:04:19,/
CL12111,6,6,6,1,1,0,0,0,2,0,533.5,2025-02-07 12:52:28,2025-06-29 03:27:26,/pricing
CL12112,9,9,9,1,0,0,0,0,1,0,555.1,2025-01-10 05:52:28,2025-05-31 19:59:11,/
CL12113,10,10,10,0,1,0,0,0,1,0,501.8,2025-01-06 10:25:51,2025-06-10 15:20:54,/services
CL12114,9,9,9,1,3,0,0,1,5,1,615.1,2025-01-22 14:46:50,2025-06-20 13:27:10,/ai-assistant
CL12115,12,12,12,3,2,0,0,0,5,1,535.2,2025-01-27 08:28:26,2025-06-21 09:03:26,/
CL12116,6,6,6,0,0,0,0,0,0,1,752.0,2025-01-14 10:57:00,2025-03-23 23:52:55,/case-studies
CL12117,12,12,12,2,0,0,0,1,3,0,419.1,2025-01-08 10:56:36,2025-06-26 14:43:10,/
CL12118,6,6,6,1,0,0,0,0,1,0,375.0,2025-01-18 03:22:35,2025-05-24 08:18:25,/pricing
CL12119,5,5,5,0,0,0,0,0,0,0,562.6,2025-01-23 17:24:24,2025-05-25 23:14:09,/pricing
CL12120,7,7,7,1,0,2,0,0,3,0,506.4,2025-01-06 16:53:28,2025-05-20 03:43:21,/events/webinar
CL12121,9,9,9,0,1,1,0,0,2,0,506.6,2025-01-01 22:38:04,2025-06-26 07:19:09,/services
CL12122,8,8,8,0,0,0,0,0,0,1,591.0,2025-03-14 17:40:47,2025-06-29 10:23:24,/pricing
CL12123,11,11,11,3,2,1,0,0,6,2,995.3,2025-01-27 12:49:00,2025-06-18 14:33:00,/schedule-demo
CL12124,9,9,9,1,1,0,0,0,2,0,440.7,2025-01-07 11:47:44,2025-06-23 01:14:55,/
CL12125,6,6,6,1,1,1,0,0,3,1,493.3,2025-01-08 23:53:10,2025-06-11 00:11:22,/services
CL12126,10,10,10,0,0,1,0,0,1,2,807.1,2025-01-10 01:47:40,2025-06-10 09:54:17,/
CL12127,12,12,12,0,2,0,0,0,2,0,565.8,2025-01-09 22:16:49,2025-05-26 12:40:37,/
CL12128,11,11,11,1,3,0,0,0,4,1,405.7,2025-01-27 09:21:22,2025-06-07 07:32:22,/ai-assistant
CL12129,9,9,9,0,0,1,0,0,1,0,453.1,2025-01-03 22:44:59,2025-05-19 16:33:09,/
CL12130,4,4,4,0,0,0,0,0,0,0,459.8,2025-02-01 07:01:04,2025-05-31 01:07:30,/
CL12131,12,12,12,5,1,0,0,0,6,2,468.5,2025-01-07 03:43:03,2025-06-15 23:23:44,/schedule-demo
CL12132,11,11,11,0,0,0,0,0,0,0,524.2,2025-01-21 09:08:38,2025-06-19 20:40:12,/
CL12133,13,13,13,2,1,1,0,0,4,1,485.4,2025-01-19 18:22:12,2025-06-28 17:39:42,/services
CL12134,15,15,15,0,0,0,0,0,0,1,470.6,2025-01-05 07:57:23,2025-06-20 22:43:36,/
CL12135,12,12,12,2,1,1,0,0,4,0,484.6,2025-01-07 18:39:51,2025-06-29 05:08:28,/case-studies
CL12136,8,8,8,2,0,0,0,0,2,0,520.1,2025-01-26 19:13:40,2025-06-14 06:53:57,/contact
CL12137,12,12,12,0,0,1,0,0,1,2,727.8,2025-01-21 23:30:28,2025-06-29 21:57:59,/services
CL12138,6,6,6,1,1,0,0,1,3,0,467.8,2025-01-26 02:07:32,2025-06-20 11:56:01,/
CL12139,12,12,12,0,2,0,0,1,3,2,405.5,2025-01-09 16:21:02,2025-06-26 22:52:10,/services
CL12140,10,10,10,0,5,0,0,0,5,2,639.3,2025-02-02 14:13:46,2025-05-16 11:00:13,/ai-assistant
CL12141,8,8,8,0,1,0,0,0,1,0,446.2,2025-01-03 20:48:32,2025-06-21 19:27:42,/pricing
CL12142,8,8,8,0,2,1,1,0,4,0,365.0,2025-01-04 19:18:01,2025-06-30 23:47:36,/ai-assistant
CL12143,12,12,12,0,0,1,0,0,1,1,504.9,2025-01-21 01:55:43,2025-05-26 03:48:05,/services
CL12144,12,12,12,1,1,0,0,0,2,1,454.2,2025-01-26 00:09:36,2025-05-29 09:48:27,/
CL12145,6,6,6,1,0,0,0,0,1,0,469.7,2025-01-10 06:14:55,2025-06-15 06:51:05,/contact
CL12146,12,12,12,2,1,0,1,0,4,1,604.8,2025-01-03 23:20:38,2025-06-21 04:39:30,/
CL12147,7,7,7,2,0,0,0,1,3,0,389.1,2025-01-04 18:09:24,2025-06-07 10:21:20,/schedule-demo
CL12148,9,9,9,1,0,0,0,0,1,1,508.1,2025-02-20 23:36:32,2025-06-27 19:09:20,/
CL12149,2,2,2,0,0,0,0,0,0,0,616.5,2025-01-31 21:12:40,2025-06-30 20:46:49,/case-studies
CL12150,10,10,10,1,1,0,0,0,2,2,319.4,2025-01-09 11:10:35,2025-04-26 18:36:01,/services
CL12151,10,10,10,2,1,0,0,0,3,0,481.0,2025-01-25 05:18:38,2025-06-16 15:39:18,/services
CL12152,11,11,11,1,1,0,0,1,3,1,492.0,2025-01-22 07:27:42,2025-06-29 13:28:43,/
CL12153,7,7,7,0,0,0,0,0,0,0,507.3,2025-01-16 04:47:01,2025-05-18 16:12:24,/
CL12154,11,11,11,2,2,0,0,0,4,0,501.7,2025-01-05 04:55:40,2025-05-21 13:57:19,/pricing
CL12155,10,10,10,0,1,0,0,0,1,0,463.4,2025-01-27 07:28:36,2025-06-18 18:07:43,/case-studies
CL12156,7,7,7,1,1,0,0,0,2,0,442.7,2025-02-05 19:15:21,2025-06-16 17:09:40,/services
CL12157,17,17,17,2,4,1,1,1,9,0,461.5,2025-01-21 05:00:51,2025-06-23 20:24:54,/ai-assistant
CL12158,8,8,8,0,0,0,0,0,0,0,355.0,2025-02-19 12:06:29,2025-06-01 03:53:31,/case-studies
CL12159,11,11,11,2,1,1,0,0,4,0,467.3,2025-03-10 04:30:03,2025-06-22 07:38:46,/services
CL12160,3,3,3,0,0,0,0,0,0,0,351.3,2025-04-02 19:03:13,2025-05-25 11:13:27,/services
CL12161,9,9,9,0,0,0,0,0,0,1,472.2,2025-01-04 07:44:49,2025-06-18 01:46:15,/
CL12162,13,13,13,0,1,1,0,0,2,1,530.3,2025-01-13 02:11:01,2025-06-26 08:44:58,/
CL12163,13,13,13,0,1,4,0,0,5,1,571.4,2025-01-03 22:39:43,2025-06-13 14:24:45,/events/webinar
CL12164,7,7,7,0,1,0,0,0,1,1,534.6,2025-01-01 17:16:49,2025-06-20 07:56:03,/pricing
CL12165,6,6,6,1,0,0,0,0,1,0,456.3,2025-01-02 18:41:17,2025-06-13 06:17:35,/pricing
CL12166,7,7,7,2,1,1,0,0,4,1,451.1,2025-02-27 09:38:17,2025-05-25 22:27:18,/
CL12167,6,6,6,0,2,0,0,0,2,0,401.0,2025-02-20 08:09:40,2025-06-18 08:01:24,/services
CL12168,8,8,8,0,2,0,0,0,2,2,518.0,2025-01-05 23:31:27,2025-06-27 03:10:52,/case-studies
CL12169,14,14,14,2,0,0,0,0,2,1,612.8,2025-01-05 17:06:56,2025-06-30 15:45:39,/
CL12170,8,8,8,1,1,0,0,0,2,0,576.5,2025-01-18 17:09:37,2025-06-06 23:57:29,/
CL12171,9,9,9,0,3,0,0,0,3,0,523.3,2025-01-08 17:49:03,2025-06-06 00:13:42,/
CL12172,8,8,8,0,1,0,1,0,2,1,596.8,2025-01-16 00:54:32,2025-05-19 19:04:25,/case-studies
CL12173,8,8,8,0,1,1,0,0,2,0,514.5,2025-01-14 09:22:08,2025-06-19 05:55:26,/services
CL12174,11,11,11,1,0,0,0,1,2,0,512.1,2025-01-24 18:40:51,2025-06-14 13:29:49,/pricing
CL12175,8,8,8,0,0,0,0,0,0,1,350.5,2025-01-22 06:46:50,2025-05-12 05:59:17,/
CL12176,11,11,11,2,0,0,0,0,2,0,526.3,2025-01-24 00:10:03,2025-06-28 05:51:50,/
CL12177,6,6,6,0,0,1,0,0,1,0,470.0,2025-01-09 08:20:06,2025-04-28 12:39:10,/
CL12178,6,6,6,1,1,0,2,1,5,0,384.2,2025-01-12 04:14:39,2025-06-26 08:48:27,/contract/confirm
CL12179,11,11,11,4,0,0,0,0,4,0,528.5,2025-01-05 09:04:42,2025-05-29 00:02:40,/schedule-demo
CL12180,6,6,6,1,1,0,0,0,2,1,608.0,2025-01-19 09:31:54,2025-06-24 19:50:21,/
CL12181,12,12,12,0,2,0,0,0,2,2,523.2,2025-01-16 02:46:56,2025-06-08 10:29:54,/
CL12182,4,4,4,0,0,0,0,0,0,1,583.8,2025-02-09 21:35:04,2025-05-28 21:12:05,/
CL12183,5,5,5,1,1,1,0,0,3,0,531.6,2025-01-10 01:02:53,2025-03-31 01:20:42,/ai-assistant
CL12184,9,9,9,0,1,0,0,0,1,0,373.9,2025-02-11 10:54:48,2025-06-13 21:29:08,/
CL12185,3,3,3,0,0,0,0,0,0,1,642.0,2025-01-19 09:09:59,2025-04-29 06:52:20,/contact
CL12186,11,11,11,0,2,1,0,0,3,1,624.0,2025-01-10 23:28:50,2025-06-22 01:55:18,/
CL12187,11,11,11,0,1,0,0,0,1,0,487.0,2025-01-26 10:07:40,2025-06-30 20:46:56,/services
CL12188,11,11,11,2,0,0,0,0,2,0,487.6,2025-01-07 15:00:57,2025-06-25 01:43:11,/pricing
CL12189,9,9,9,0,3,0,0,0,3,0,410.4,2025-01-05 01:32:06,2025-06-13 12:43:47,/pricing
CL12190,12,12,12,2,2,2,0,0,6,0,512.2,2025-01-06 19:49:51,2025-06-03 16:36:42,/pricing
CL12191,10,10,10,1,2,0,0,0,3,1,491.0,2025-01-13 04:21:05,2025-06-03 17:50:56,/
CL12192,7,7,7,2,1,0,0,0,3,0,464.3,2025-02-10 00:20:01,2025-06-14 15:56:26,/
CL12193,12,12,12,1,1,0,0,0,2,2,480.3,2025-01-06 18:53:32,2025-06-24 16:46:56,/services
CL12194,6,6,6,2,0,0,0,0,2,0,577.3,2025-01-17 05:37:35,2025-06-10 16:52:06,/
CL12195,9,9,9,3,1,1,0,0,5,0,429.3,2025-02-03 17:21:11,2025-06-21 14:44:03,/schedule-demo
CL12196,10,10,10,1,1,1,0,0,3,0,554.4,2025-02-03 12:20:08,2025-05-04 09:35:44,/
CL12197,5,5,5,0,0,0,0,0,0,0,580.6,2025-02-06 16:15:41,2025-06-27 10:47:13,/services
CL12198,12,12,12,0,4,0,1,0,5,2,622.0,2025-01-08 19:48:27,2025-06-25 12:40:41,/ai-assistant
CL12199,8,8,8,2,0,0,0,0,2,0,408.6,2025-01-16 04:39:16,2025-06-06 19:37:45,/services
CL12200,10,10,10,1,0,1,0,0,2,2,495.7,2025-01-03 10:00:14,2025-06-23 15:01:37,/services
CL12201,9,9,9,0,1,0,0,0,1,1,556.0,2025-01-16 20:05:42,2025-06-19 13:31:01,/services
CL12202,11,11,11,0,2,0,0,0,2,0,443.7,2025-01-02 22:01:49,2025-06-12 05:42:02,/services
CL12203,6,6,6,0,1,1,0,0,2,0,319.2,2025-01-28 20:38:36,2025-06-10 00:15:26,/
CL12204,14,14,14,3,1,0,0,0,4,1,582.2,2025-01-13 03:39:11,2025-06-19 16:15:05,/
CL12205,13,13,13,3,4,0,0,2,9,0,436.8,2025-01-29 07:11:29,2025-06-25 13:08:07,/ai-assistant
CL12206,7,7,7,0,0,0,1,0,1,1,477.9,2025-01-18 13:42:33,2025-06-20 04:35:58,/
CL12207,10,10,10,1,0,0,0,1,2,1,495.2,2025-01-31 21:10:09,2025-06-13 10:38:06,/services
CL12208,9,9,9,2,2,0,0,0,4,2,875.2,2025-01-07 21:01:39,2025-06-20 01:08:51,/
CL12209,8,8,8,0,0,1,0,1,2,0,620.2,2025-01-24 17:05:09,2025-05-31 21:25:06,/case-studies
CL12210,9,9,9,0,2,0,0,0,2,1,479.6,2025-02-18 09:25:53,2025-06-28 17:59:59,/
CL12211,13,13,13,3,1,0,0,1,5,1,527.6,2025-01-06 15:35:15,2025-06-21 17:47:16,/contact
CL12212,10,10,10,3,0,0,0,0,3,0,521.5,2025-01-03 09:28:09,2025-06-13 18:04:00,/services
CL12213,10,10,10,1,1,0,0,1,3,0,413.8,2025-01-26 17:33:09,2025-06-12 06:11:48,/case-studies
CL12214,5,5,5,0,0,1,0,0,1,0,613.2,2025-01-19 14:58:10,2025-05-19 09:26:47,/
CL12215,10,10,10,3,0,0,0,1,4,0,399.8,2025-01-21 08:29:12,2025-06-08 13:17:47,/schedule-demo
CL12216,8,8,8,0,0,0,0,0,0,0,372.4,2025-01-14 10:11:31,2025-06-10 04:21:02,/
CL12217,14,14,14,2,4,0,0,0,6,0,591.6,2025-01-04 18:40:55,2025-06-26 19:08:01,/ai-assistant
CL12218,9,9,9,0,1,0,0,0,1,0,369.2,2025-01-04 03:34:40,2025-05-24 17:52:55,/services
CL12219,13,13,13,0,0,1,0,0,1,1,359.3,2025-01-22 15:24:12,2025-06-28 15:49:04,/case-studies
CL12220,6,6,6,0,1,0,0,0,1,0,618.0,2025-01-16 09:21:10,2025-06-19 12:34:16,/services
CL12221,9,9,9,0,0,0,0,0,0,0,510.3,2025-01-14 11:29:49,2025-06-22 02:43:45,/pricing
CL12222,5,5,5,1,1,0,0,0,2,1,729.0,2025-01-21 12:03:18,2025-05-22 14:12:24,/pricing
CL12223,10,10,10,2,1,1,0,0,4,0,405.9,2025-01-19 12:13:36,2025-06-22 21:04:12,/
CL12224,11,11,11,0,1,0,0,0,1,3,802.8,2025-01-02 12:29:15,2025-06-15 02:23:47,/
CL12225,7,7,7,0,0,0,0,0,0,0,405.6,2025-01-25 21:07:16,2025-06-27 14:11:07,/
CL12226,9,9,9,1,0,0,0,0,1,0,443.4,2025-01-13 15:40:02,2025-06-09 11:10:32,/
CL12227,13,13,13,2,2,1,0,0,5,0,379.2,2025-01-08 23:40:27,2025-06-07 06:58:23,/
CL12228,11,11,11,1,0,1,1,0,3,0,336.1,2025-01-15 04:07:34,2025-06-14 04:55:39,/
CL12229,12,12,12,5,0,0,0,0,5,1,488.4,2025-01-03 19:13:29,2025-06-14 17:59:07,/schedule-demo
CL12230,8,8,8,2,1,0,0,0,3,1,450.0,2025-02-23 01:25:25,2025-06-03 15:44:06,/
CL12231,4,4,4,0,1,0,0,0,1,0,453.5,2025-01-12 08:59:11,2025-06-23 16:53:37,/services
CL12232,8,8,8,0,0,1,0,0,1,3,577.0,2025-01-05 15:42:26,2025-06-26 02:07:29,/
CL12233,8,8,8,2,0,0,0,0,2,1,436.0,2025-01-12 22:45:50,2025-06-02 02:42:54,/case-studies
CL12234,9,9,9,2,0,0,0,0,2,0,388.0,2025-02-06 18:17:40,2025-05-31 07:48:26,/pricing
CL12235,7,7,7,2,0,0,0,0,2,0,512.4,2025-01-14 23:24:15,2025-06-29 20:55:57,/services
CL12236,10,10,10,1,1,0,0,0,2,2,620.5,2025-01-23 17:15:22,2025-06-22 14:20:09,/services
CL12237,6,6,6,0,2,0,0,0,2,0,565.7,2025-01-11 16:48:11,2025-06-04 16:36:59,/ai-assistant
CL12238,5,5,5,0,0,1,0,0,1,0,239.8,2025-01-02 15:40:03,2025-06-30 17:48:31,/
CL12239,10,10,10,0,0,1,0,0,1,0,556.9,2025-02-05 20:15:56,2025-06-20 20:15:18,/
CL12240,13,13,13,1,3,0,1,0,5,0,475.1,2025-01-16 21:39:28,2025-06-02 16:36:39,/
CL12241,11,11,11,2,0,0,0,0,2,3,467.2,2025-01-14 07:12:16,2025-06-05 14:11:59,/services
CL12242,7,7,7,1,3,0,0,0,4,1,430.6,2025-01-03 01:48:42,2025-06-08 05:33:56,/ai-assistant
CL12243,10,10,10,0,0,0,0,1,1,1,316.6,2025-01-08 06:06:22,2025-06-12 18:01:57,/services
CL12244,8,8,8,0,0,1,0,0,1,1,407.9,2025-01-22 17:16:09,2025-05-30 03:13:04,/
CL12245,11,11,11,3,0,0,0,0,3,0,364.8,2025-01-15 03:53:21,2025-06-04 15:25:26,/
CL12246,12,12,12,3,0,0,0,1,4,1,457.7,2025-01-02 18:44:15,2025-06-08 00:01:06,/services
CL12247,10,10,10,0,0,0,0,0,0,0,522.4,2025-01-30 18:50:10,2025-06-28 01:26:58,/
CL12248,11,11,11,1,1,0,0,0,2,0,520.2,2025-01-12 19:34:15,2025-06-21 22:24:19,/
CL12249,10,10,10,1,3,1,0,0,5,2,589.4,2025-01-04 00:53:37,2025-06-29 12:53:24,/ai-assistant
CL12250,7,7,7,1,2,0,0,0,3,0,471.6,2025-01-18 11:24:32,2025-06-11 11:12:24,/
CL12251,11,11,11,2,1,0,0,0,3,1,471.9,2025-01-03 02:05:41,2025-06-16 14:27:26,/services
CL12252,9,9,9,1,0,0,0,1,2,1,385.0,2025-01-01 12:59:26,2025-06-21 06:36:22,/
CL12253,8,8,8,0,3,0,0,0,3,2,943.1,2025-03-07 23:22:26,2025-06-22 06:38:45,/ai-assistant
CL12254,9,9,9,5,1,1,0,0,7,0,362.1,2025-01-02 03:54:22,2025-06-24 23:03:06,/schedule-demo
CL12255,10,10,10,0,4,0,0,0,4,0,537.0,2025-01-17 06:03:55,2025-06-19 01:35:11,/ai-assistant
CL12256,7,7,7,1,1,0,0,0,2,0,471.9,2025-04-09 08:53:10,2025-06-25 18:35:58,/case-studies
CL12257,10,10,10,1,0,2,1,1,5,1,462.0,2025-01-11 20:15:07,2025-06-21 14:39:21,/
CL12258,7,7,7,0,0,0,0,0,0,1,655.3,2025-01-10 04:44:27,2025-06-06 07:40:21,/
CL12259,8,8,8,0,0,0,0,0,0,1,431.0,2025-01-02 01:22:32,2025-06-18 19:04:07,/
CL12260,11,11,11,2,0,0,0,0,2,0,442.6,2025-01-22 08:45:51,2025-06-18 08:30:02,/
CL12261,14,14,14,0,1,2,0,0,3,0,541.3,2025-01-13 07:10:23,2025-06-28 02:43:21,/
CL12262,11,11,11,6,0,0,1,1,8,1,559.8,2025-01-01 18:51:14,2025-05-20 20:14:55,/schedule-demo
CL12263,7,7,7,0,0,0,0,0,0,0,464.9,2025-02-07 20:58:03,2025-06-13 20:59:17,/
CL12264,10,10,10,1,2,0,0,0,3,0,377.0,2025-01-19 07:49:02,2025-04-23 08:34:34,/services
CL12265,11,11,11,2,0,0,0,0,2,1,658.0,2025-01-02 01:03:04,2025-06-29 02:16:50,/
CL12266,13,13,13,1,1,0,0,1,3,0,462.1,2025-01-20 03:39:00,2025-06-26 16:48:18,/pricing
CL12267,6,6,6,0,0,0,0,0,0,0,523.0,2025-01-21 04:59:30,2025-06-03 04:23:54,/
CL12268,4,4,4,1,0,0,0,0,1,1,414.2,2025-03-31 18:27:55,2025-05-20 16:11:45,/pricing
CL12269,13,13,13,1,3,2,0,0,6,2,658.1,2025-01-26 13:51:40,2025-06-15 05:00:11,/ai-assistant
CL12270,9,9,9,1,1,0,1,1,4,0,468.7,2025-01-08 03:39:15,2025-06-06 00:31:42,/
CL12271,9,9,9,1,1,0,0,0,2,0,470.7,2025-01-24 13:50:24,2025-06-28 06:53:57,/case-studies
CL12272,14,14,14,0,1,1,0,0,2,1,535.6,2025-01-03 05:57:07,2025-06-24 20:31:53,/
CL12273,10,10,10,1,1,0,0,0,2,1,592.6,2025-02-03 00:16:30,2025-06-20 20:25:15,/
CL12274,9,9,9,3,0,0,0,0,3,0,495.9,2025-01-26 08:31:32,2025-06-11 01:59:58,/pricing
CL12275,9,9,9,0,1,0,0,0,1,1,354.3,2025-01-02 22:46:15,2025-06-28 16:58:35,/
CL12276,7,7,7,0,0,0,0,0,0,0,618.6,2025-01-10 23:46:40,2025-06-29 12:04:21,/
CL12277,6,6,6,0,0,2,0,0,2,1,367.7,2025-02-02 09:17:42,2025-06-30 19:42:41,/
CL12278,6,6,6,0,0,0,0,0,0,0,443.3,2025-01-07 20:18:15,2025-05-27 07:57:11,/
CL12279,12,12,12,2,0,0,0,0,2,2,533.8,2025-01-03 17:54:50,2025-06-18 23:41:59,/
CL12280,14,14,14,2,0,2,2,1,7,0,488.8,2025-01-09 17:23:47,2025-06-21 19:58:15,/services
CL12281,11,11,11,2,1,0,0,0,3,0,453.6,2025-01-02 18:43:12,2025-06-16 21:44:35,/
CL12282,10,10,10,0,0,1,0,0,1,0,500.2,2025-01-08 09:36:23,2025-06-20 07:14:20,/pricing
CL12283,12,12,12,1,2,0,0,0,3,0,453.3,2025-01-10 07:03:35,2025-06-25 08:54:04,/case-studies
CL12284,3,3,3,1,0,1,1,0,3,0,372.3,2025-02-18 17:14:48,2025-03-31 21:02:08,/contract/confirm
CL12285,4,4,4,0,1,0,0,0,1,0,492.2,2025-01-19 10:26:56,2025-05-27 07:53:03,/
CL12286,11,11,11,0,2,0,0,0,2,2,597.9,2025-01-03 16:28:10,2025-06-19 10:40:48,/
CL12287,7,7,7,1,0,0,0,0,1,0,526.1,2025-01-31 03:14:47,2025-05-11 19:01:51,/pricing
CL12288,10,10,10,1,1,0,1,0,3,0,562.4,2025-01-05 03:01:11,2025-06-13 15:07:50,/services
CL12289,9,9,9,0,2,1,0,0,3,1,498.0,2025-01-01 13:06:39,2025-06-15 01:25:48,/
CL12290,14,14,14,5,1,0,0,1,7,2,503.6,2025-01-05 18:27:04,2025-06-26 06:28:42,/schedule-demo
CL12291,16,16,16,3,1,0,0,1,5,1,582.1,2025-01-01 08:22:44,2025-06-23 13:31:35,/pricing
CL12292,13,13,13,0,1,0,0,0,1,0,474.5,2025-01-11 11:02:01,2025-06-16 13:53:50,/services
CL12293,6,6,6,1,0,0,0,0,1,0,385.7,2025-01-14 11:48:10,2025-05-04 01:47:19,/
CL12294,12,12,12,2,1,0,2,0,5,0,501.0,2025-01-17 14:02:25,2025-06-30 09:08:12,/
CL12295,9,9,9,1,1,0,0,0,2,2,395.9,2025-02-19 04:19:56,2025-06-29 09:12:08,/contact
CL12296,8,8,8,0,1,1,0,0,2,1,348.1,2025-01-07 08:20:16,2025-06-27 17:15:16,/pricing
CL12297,14,14,14,5,2,1,0,0,8,0,444.1,2025-01-22 01:54:01,2025-06-27 04:41:04,/schedule-demo
CL12298,10,10,10,0,3,0,0,0,3,1,514.5,2025-01-11 23:23:24,2025-06-20 22:57:21,/ai-assistant
CL12299,14,14,14,3,0,0,0,0,3,1,471.4,2025-02-04 09:49:24,2025-06-29 04:54:57,/
CL12300,15,15,15,2,2,0,0,0,4,0,353.5,2025-01-10 15:55:55,2025-06-25 02:29:56,/
CL12301,4,4,4,0,1,1,0,0,2,0,356.0,2025-02-10 06:19:56,2025-06-29 19:42:50,/
CL12302,16,16,16,0,0,3,0,0,3,2,527.8,2025-01-06 13:39:39,2025-06-10 14:30:40,/services
CL12303,10,10,10,1,3,0,0,1,5,0,521.9,2025-01-29 20:36:13,2025-06-26 17:40:08,/ai-assistant
CL12304,9,9,9,0,2,0,0,0,2,0,364.7,2025-01-19 12:54:45,2025-06-11 21:44:02,/services
CL12305,9,9,9,0,1,0,0,0,1,0,395.2,2025-01-12 05:21:47,2025-06-27 10:42:32,/services
CL12306,12,12,12,2,2,0,0,0,4,1,314.1,2025-01-03 16:19:20,2025-06-30 17:59:50,/case-studies
CL12307,8,8,8,1,0,0,0,0,1,0,432.6,2025-01-05 13:20:42,2025-06-27 16:04:18,/
CL12308,12,12,12,0,0,0,0,0,0,1,546.7,2025-01-20 12:45:13,2025-06-16 16:39:38,/
CL12309,5,5,5,1,0,0,0,0,1,1,470.8,2025-01-18 12:09:31,2025-04-08 18:57:16,/services
CL12310,7,7,7,2,1,0,0,0,3,1,519.1,2025-02-01 10:21:52,2025-06-27 15:45:21,/schedule-demo
CL12311,12,12,12,3,4,0,0,0,7,1,467.5,2025-01-10 08:18:05,2025-06-24 02:01:45,/
CL12312,9,9,9,0,1,0,0,0,1,2,762.7,2025-01-24 14:39:08,2025-06-08 20:58:06,/pricing
CL12313,10,10,10,2,0,0,0,0,2,0,469.2,2025-04-03 15:10:09,2025-06-22 06:16:17,/pricing
CL12314,10,10,10,1,2,0,0,0,3,0,402.0,2025-01-24 02:14:28,2025-06-23 15:05:32,/ai-assistant
CL12315,10,10,10,0,1,1,0,0,2,0,544.9,2025-02-24 07:30:55,2025-06-23 10:59:28,/
CL12316,15,15,15,5,1,0,0,0,6,2,522.4,2025-01-03 09:45:54,2025-06-25 12:11:40,/schedule-demo
CL12317,8,8,8,2,1,0,0,0,3,1,563.2,2025-01-18 05:12:39,2025-06-02 00:03:07,/schedule-demo
CL12318,8,8,8,0,1,0,0,0,1,0,492.1,2025-01-09 08:23:54,2025-04-10 21:26:22,/services
CL12319,13,13,13,0,3,0,0,2,5,0,489.5,2025-01-03 18:04:32,2025-05-18 05:03:09,/ai-assistant
CL12320,12,12,12,0,1,1,0,0,2,1,493.3,2025-01-07 03:15:23,2025-06-19 13:53:23,/
CL12321,7,7,7,0,1,0,0,0,1,0,656.6,2025-01-01 10:10:02,2025-06-18 07:34:19,/
CL12322,8,8,8,1,2,0,1,0,4,0,517.9,2025-02-18 09:22:46,2025-06-19 12:22:44,/
CL12323,7,7,7,3,0,0,0,0,3,2,513.4,2025-01-20 00:30:02,2025-06-10 08:31:57,/schedule-demo
CL12324,11,11,11,1,1,0,0,0,2,1,477.8,2025-01-02 03:41:37,2025-06-24 10:34:34,/pricing
CL12325,12,12,12,3,2,0,0,0,5,2,542.5,2025-01-10 07:01:26,2025-06-18 16:02:41,/schedule-demo
CL12326,4,4,4,0,0,0,0,0,0,1,466.8,2025-02-02 02:34:44,2025-04-21 16:56:36,/
CL12327,8,8,8,1,0,0,0,1,2,0,434.9,2025-01-21 14:06:33,2025-06-09 14:34:38,/services
CL12328,6,6,6,0,0,0,0,1,1,2,548.0,2025-01-10 14:24:27,2025-06-27 20:38:35,/pricing
CL12329,10,10,10,0,0,0,0,0,0,0,468.9,2025-01-18 14:03:42,2025-06-18 04:14:53,/
CL12330,7,7,7,2,1,0,0,0,3,0,394.7,2025-01-21 23:45:58,2025-06-10 00:52:29,/pricing
CL12331,13,13,13,0,2,1,0,0,3,0,416.8,2025-01-07 22:49:37,2025-06-30 14:16:25,/
CL12332,9,9,9,1,0,0,0,0,1,1,507.6,2025-01-04 01:42:57,2025-06-18 06:41:41,/services
CL12333,8,8,8,0,0,0,0,0,0,0,489.1,2025-01-13 01:09:21,2025-05-31 15:38:55,/services
CL12334,7,7,7,2,0,0,0,0,2,0,251.6,2025-01-11 10:59:31,2025-06-29 14:13:38,/
CL12335,10,10,10,4,1,0,0,0,5,0,463.8,2025-01-10 01:38:20,2025-06-28 10:47:03,/schedule-demo
CL12336,9,9,9,1,1,0,0,1,3,1,652.1,2025-01-18 15:31:32,2025-05-14 07:58:29,/services
CL12337,15,15,15,1,1,1,3,1,7,0,508.6,2025-01-03 13:36:37,2025-06-29 14:33:37,/contract/confirm
CL12338,11,11,11,2,1,1,0,0,4,0,403.8,2025-01-14 08:58:31,2025-06-28 02:36:57,/
CL12339,6,6,6,2,0,0,0,0,2,0,424.2,2025-01-26 14:39:16,2025-05-12 02:35:45,/pricing
CL12340,12,12,12,2,1,0,1,1,5,0,544.7,2025-01-02 14:14:07,2025-06-28 12:35:36,/
CL12341,13,13,13,1,0,1,2,1,5,0,490.2,2025-01-11 19:14:40,2025-06-26 07:24:52,/
CL12342,4,4,4,1,0,0,0,0,1,0,433.5,2025-02-02 12:17:04,2025-06-25 13:59:26,/contact
