client_id,session_id,c_ip,company_size,country,country_group,city,latitude,longitude,market_priority,market_saturation_index,industry,service_type,service_category,marketing_channel,campaign_name,sales_rep_id,sales_rep_name,sales_team,monthly_rep_target,inquiry_date,demo_date,proposal_date,close_date,current_stage,has_inquiry,has_demo,has_proposal,converted,lead_score,conversion_probability,actual_revenue,forecast_revenue,target_revenue,revenue_gap,sales_cycle_days,currency,inquiry_submit_count,total_web_events,lead_quality,total_page_views,unique_pages_visited,avg_web_response_ms,web_error_hits,intent_score,commercial_readiness_score,priority_band,total_web_requests,unique_sessions,web_visit_count,demo_request_count,ai_assistant_request_count,promotional_event_count,contract_confirmation_count,proposal_download_count,high_intent_hits,web_error_count,avg_response_time_ms,first_web_event,last_web_event,top_page
CL12149,SESS72149,72.203.132.249,Small,Botswana,SADC,Gaborone,-24.6282,25.9231,High,0.42,Government,Cloud Security Analytics,Analytics,Cybersecurity Webinar,Gaborone AI Hub Webinar,SR001,Naledi,Botswana Core,420000,2025-05-27,2025-05-30,,,Demo Requested,1,1,0,0,71,0.4129,0.0,19083.4,10168.95,-10168.95,,BWP,1,5,High,5,5,420.0,0,40,57,Nurture,2,2,2,0,0,0,0,0,0,0,616.5,2025-01-31 21:12:40,2025-06-30 20:46:49,/case-studies
CL12150,SESS72150,47.89.54.30,Micro,Eswatini,SADC,Mbabane,-26.3054,31.1367,Emerging,0.27,Education,SME Security Package,SME,LinkedIn Campaign,B2B Security Decision-Makers,SR003,Lorato,South Africa Enterprise,480000,2025-01-23,2025-01-28,2025-02-06,,Proposal Sent,1,1,1,0,66,0.2773,0.0,3818.65,3029.4,-3029.4,,BWP,1,6,High,6,6,470.7,0,52,60,Nurture,10,10,10,1,1,0,0,0,2,2,319.4,2025-01-09 11:10:35,2025-04-26 18:36:01,/services
CL12151,SESS72151,99.119.220.90,Large,Angola,SADC,Luanda,-8.839,13.2894,Emerging,0.34,Healthcare,SME Security Package,SME,Referral,Partner Referral Programme,SR001,Naledi,Botswana Core,420000,2025-05-09,2025-05-14,,,Demo Requested,1,1,0,0,85,0.4152,0.0,15785.13,8363.52,-8363.52,,BWP,1,8,Hot,8,7,500.2,0,66,76,Sales Ready,10,10,10,2,1,0,0,0,3,0,481.0,2025-01-25 05:18:38,2025-06-16 15:39:18,/services
CL12152,SESS72152,91.231.248.1,Small,Namibia,SADC,Walvis Bay,-22.9576,14.5053,Medium,0.35,Retail,Executive Cyber Training,Training,Cybersecurity Webinar,Gaborone AI Hub Webinar,SR002,Kagiso,Botswana Core,390000,2025-01-09,2025-01-14,2025-01-16,,Proposal Sent,1,1,1,0,60,0.3633,0.0,5523.99,3345.17,-3345.17,,BWP,1,6,Medium,6,6,475.2,0,52,56,Nurture,11,11,11,1,1,0,0,1,3,1,492.0,2025-01-22 07:27:42,2025-06-29 13:28:43,/
CL12153,SESS72153,71.100.139.27,Micro,United Kingdom,International,London,51.5072,-0.1276,High,0.71,Hospitality,SME Security Package,SME,Google Search,Search Ads - Cybersecurity Help,SR008,Lesedi,International Expansion,500000,2025-05-27,,,,Inquiry,1,0,0,0,30,0.0566,0.0,821.96,3193.08,-3193.08,,BWP,1,5,Low,5,4,492.4,0,40,34,Low Priority,7,7,7,0,0,0,0,0,0,0,507.3,2025-01-16 04:47:01,2025-05-18 16:12:24,/
CL12154,SESS72154,47.201.60.214,Medium,Namibia,SADC,Windhoek,-22.5609,17.0658,Medium,0.35,Education,SME Security Package,SME,Google Search,Search Ads - Cybersecurity Help,SR004,Thato,South Africa Enterprise,460000,2025-06-01,2025-06-05,2025-06-11,,Proposal Sent,1,1,1,0,81,0.375,0.0,8606.26,5049.0,-5049.0,,BWP,1,7,Hot,7,7,524.4,0,64,73,Sales Ready,11,11,11,2,2,0,0,0,4,0,501.7,2025-01-05 04:55:40,2025-05-21 13:57:19,/pricing
CL12155,SESS72155,91.252.112.111,Medium,Botswana,SADC,Maun,-19.9833,23.4167,High,0.42,Legal Services,Fraud Monitoring Solution,Platform,Email Nurture,SME Security Education Series,SR003,Lorato,South Africa Enterprise,480000,2025-04-30,2025-05-05,,,Demo Requested,1,1,0,0,68,0.2922,0.0,17042.7,12830.4,-12830.4,,BWP,1,6,High,6,5,390.0,0,42,56,Nurture,10,10,10,0,1,0,0,0,1,0,463.4,2025-01-27 07:28:36,2025-06-18 18:07:43,/case-studies
CL12156,SESS72156,196.223.77.43,Medium,Ethiopia,Wider Africa,Addis Ababa,8.9806,38.7578,Emerging,0.32,Hospitality,SME Security Package,SME,LinkedIn Campaign,B2B Security Decision-Makers,SR006,Boitumelo,Regional Growth,400000,2025-06-10,2025-06-15,,,Demo Requested,1,1,0,0,45,0.1089,0.0,2232.26,4510.0,-4510.0,,BWP,1,8,Low,8,5,447.9,0,66,54,Nurture,7,7,7,1,1,0,0,0,2,0,442.7,2025-02-05 19:15:21,2025-06-16 17:09:40,/services
CL12157,SESS72157,169.182.118.42,Medium,Botswana,SADC,Gaborone,-24.6282,25.9231,High,0.42,Telecommunications,Fraud Monitoring Solution,Platform,Direct Visit,Organic Website Visit,SR004,Thato,South Africa Enterprise,460000,2025-01-24,2025-01-26,2025-01-29,2025-02-13,Contract Confirmed,1,1,1,1,68,0.2736,31033.86,20209.5,16251.84,14782.02,20.0,BWP,1,8,High,8,7,465.4,0,66,67,Sales Ready,17,17,17,2,4,1,1,1,9,0,461.5,2025-01-21 05:00:51,2025-06-23 20:24:54,/ai-assistant
CL12158,SESS72158,61.179.112.121,Large,Eswatini,SADC,Mbabane,-26.3054,31.1367,Emerging,0.27,Logistics,Executive Cyber Training,Training,Direct Visit,Organic Website Visit,SR002,Kagiso,Botswana Core,390000,2025-03-02,2025-03-09,,,Demo Requested,1,1,0,0,59,0.2252,0.0,5442.39,5316.16,-5316.16,,BWP,1,11,Medium,11,7,467.8,0,100,77,Sales Ready,8,8,8,0,0,0,0,0,0,0,355.0,2025-02-19 12:06:29,2025-06-01 03:53:31,/case-studies
CL12159,SESS72159,176.122.108.133,Micro,Zambia,SADC,Lusaka,-15.3875,28.3228,Medium,0.38,Telecommunications,AI Security Audit,Advisory,Direct Visit,Organic Website Visit,SR003,Lorato,South Africa Enterprise,480000,2025-03-29,2025-03-30,,,Demo Requested,1,1,0,0,74,0.2543,0.0,7983.87,6907.03,-6907.03,,BWP,1,5,High,5,4,437.0,0,30,54,Nurture,11,11,11,2,1,1,0,0,4,0,467.3,2025-03-10 04:30:03,2025-06-22 07:38:46,/services
CL12160,SESS72160,100.218.17.166,Enterprise,Botswana,SADC,Gaborone,-24.6282,25.9231,High,0.42,Education,SME Security Package,SME,Google Search,Search Ads - Cybersecurity Help,SR002,Kagiso,Botswana Core,390000,2025-01-11,2025-01-17,2025-01-25,2025-02-13,Contract Confirmed,1,1,1,1,81,0.42,33625.0,14940.47,7825.95,25799.05,33.0,BWP,1,8,Hot,8,7,558.0,0,66,74,Sales Ready,3,3,3,0,0,0,0,0,0,0,351.3,2025-04-02 19:03:13,2025-05-25 11:13:27,/services
CL12161,SESS72161,95.207.146.253,Medium,Mozambique,SADC,Maputo,-25.9692,32.5732,Medium,0.31,Logistics,Fraud Monitoring Solution,Platform,Industry Conference,Johannesburg FinTech Cyber Briefing,SR002,Kagiso,Botswana Core,390000,2025-04-04,,,,Inquiry,1,0,0,0,77,0.3844,0.0,22914.65,13115.52,-13115.52,,BWP,1,5,High,5,4,448.0,0,40,60,Nurture,9,9,9,0,0,0,0,0,0,1,472.2,2025-01-04 07:44:49,2025-06-18 01:46:15,/
CL12162,SESS72162,73.199.38.126,Medium,South Africa,SADC,Johannesburg,-26.2041,28.0473,High,0.64,Mining,Executive Cyber Training,Training,Cybersecurity Webinar,Gaborone AI Hub Webinar,SR004,Thato,South Africa Enterprise,460000,2025-02-28,,,,Inquiry,1,0,0,0,70,0.5248,0.0,12491.34,5236.7,-5236.7,,BWP,1,6,High,6,6,341.7,0,52,62,Nurture,13,13,13,0,1,1,0,0,2,1,530.3,2025-01-13 02:11:01,2025-06-26 08:44:58,/
CL12163,SESS72163,152.73.187.133,Small,Botswana,SADC,Gaborone,-24.6282,25.9231,High,0.42,Telecommunications,Cloud Security Analytics,Analytics,LinkedIn Campaign,B2B Security Decision-Makers,SR002,Kagiso,Botswana Core,390000,2025-03-25,,,,Inquiry,1,0,0,0,48,0.171,0.0,7636.83,9824.24,-9824.24,,BWP,1,7,Medium,7,5,441.3,0,54,51,Nurture,13,13,13,0,1,4,0,0,5,1,571.4,2025-01-03 22:39:43,2025-06-13 14:24:45,/events/webinar
CL12164,SESS72164,58.33.51.96,Micro,Botswana,SADC,Gaborone,-24.6282,25.9231,High,0.42,Government,Fraud Monitoring Solution,Platform,Regional Roadshow,Windhoek SME Security Roadshow,SR004,Thato,South Africa Enterprise,460000,2025-03-31,,,,Inquiry,1,0,0,0,59,0.2715,0.0,12455.89,10093.25,-10093.25,,BWP,1,5,Medium,5,4,355.8,0,30,46,Nurture,7,7,7,0,1,0,0,0,1,1,534.6,2025-01-01 17:16:49,2025-06-20 07:56:03,/pricing
CL12165,SESS72165,170.83.74.68,Large,Kenya,Wider Africa,Nairobi,-1.2921,36.8219,High,0.58,Retail,AI Security Audit,Advisory,LinkedIn Campaign,B2B Security Decision-Makers,SR005,Amogelang,Regional Growth,410000,2025-06-13,2025-06-20,,,Demo Requested,1,1,0,0,55,0.195,0.0,10080.08,11369.6,-11369.6,,BWP,1,5,Medium,5,5,492.4,0,40,48,Nurture,6,6,6,1,0,0,0,0,1,0,456.3,2025-01-02 18:41:17,2025-06-13 06:17:35,/pricing
CL12166,SESS72166,69.215.26.65,Large,Germany,International,Berlin,52.52,13.405,High,0.69,Legal Services,Fraud Monitoring Solution,Platform,Cybersecurity Webinar,Gaborone AI Hub Webinar,SR007,Neo,International Expansion,520000,2025-03-01,2025-03-02,,,Demo Requested,1,1,0,0,66,0.3832,0.0,31256.82,17943.55,-17943.55,,BWP,1,7,High,7,5,437.0,0,44,56,Nurture,7,7,7,2,1,1,0,0,4,1,451.1,2025-02-27 09:38:17,2025-05-25 22:27:18,/
CL12167,SESS72167,191.128.133.135,Medium,Mozambique,SADC,Maputo,-25.9692,32.5732,Medium,0.31,Healthcare,Cloud Security Analytics,Analytics,Direct Visit,Organic Website Visit,SR002,Kagiso,Botswana Core,390000,2025-06-15,,,,Inquiry,1,0,0,0,81,0.3117,0.0,17217.11,12153.24,-12153.24,,BWP,1,5,Hot,5,4,394.8,1,28,57,Nurture,6,6,6,0,2,0,0,0,2,0,401.0,2025-02-20 08:09:40,2025-06-18 08:01:24,/services
CL12168,SESS72168,51.76.35.156,Large,Germany,International,Berlin,52.52,13.405,High,0.69,Financial Services,Cloud Security Analytics,Analytics,Referral,Partner Referral Programme,SR007,Neo,International Expansion,520000,2025-03-31,2025-04-04,2025-04-10,,Proposal Sent,1,1,1,0,58,0.3394,0.0,29800.6,19314.24,-19314.24,,BWP,1,7,Medium,7,6,447.7,0,64,61,Nurture,8,8,8,0,2,0,0,0,2,2,518.0,2025-01-05 23:31:27,2025-06-27 03:10:52,/case-studies
CL12169,SESS72169,102.215.18.212,Medium,Germany,International,Berlin,52.52,13.405,High,0.69,Telecommunications,Cloud Security Analytics,Analytics,Industry Conference,Johannesburg FinTech Cyber Briefing,SR007,Neo,International Expansion,520000,2025-03-12,2025-03-15,,,Demo Requested,1,1,0,0,62,0.372,0.0,23271.87,13761.4,-13761.4,,BWP,1,6,Medium,6,5,408.0,0,42,53,Nurture,14,14,14,2,0,0,0,0,2,1,612.8,2025-01-05 17:06:56,2025-06-30 15:45:39,/
CL12170,SESS72170,125.188.203.144,Large,Ghana,Wider Africa,Accra,5.6037,-0.187,Medium,0.45,Government,Threat Detection Platform,Platform,LinkedIn Campaign,B2B Security Decision-Makers,SR006,Boitumelo,Regional Growth,400000,2025-04-13,2025-04-16,,,Demo Requested,1,1,0,0,56,0.1572,0.0,18402.97,25752.32,-25752.32,,BWP,1,7,Medium,7,6,405.0,0,54,55,Nurture,8,8,8,1,1,0,0,0,2,0,576.5,2025-01-18 17:09:37,2025-06-06 23:57:29,/
CL12171,SESS72171,152.117.171.192,Small,South Africa,SADC,Johannesburg,-26.2041,28.0473,High,0.64,Government,AI Security Audit,Advisory,Cybersecurity Webinar,Gaborone AI Hub Webinar,SR003,Lorato,South Africa Enterprise,480000,2025-03-29,,,,Inquiry,1,0,0,0,30,0.051,0.0,2153.27,9294.2,-9294.2,,BWP,1,6,Low,6,5,412.5,0,42,35,Low Priority,9,9,9,0,3,0,0,0,3,0,523.3,2025-01-08 17:49:03,2025-06-06 00:13:42,/
CL12172,SESS72172,171.241.4.56,Small,Germany,International,Berlin,52.52,13.405,High,0.69,Mining,AI Security Audit,Advisory,Cybersecurity Webinar,Gaborone AI Hub Webinar,SR008,Lesedi,International Expansion,500000,2025-02-27,2025-03-04,2025-03-09,2025-04-02,Contract Confirmed,1,1,1,1,75,0.423,28681.15,19195.48,9982.66,18698.49,34.0,BWP,1,13,High,13,8,461.0,0,100,86,Urgent Follow-up,8,8,8,0,1,0,1,0,2,1,596.8,2025-01-16 00:54:32,2025-05-19 19:04:25,/case-studies
CL12173,SESS72173,61.133.126.196,Medium,Zimbabwe,SADC,Harare,-17.8252,31.0335,Medium,0.46,Financial Services,SME Security Package,SME,Direct Visit,Organic Website Visit,SR004,Thato,South Africa Enterprise,460000,2025-04-13,,,,Inquiry,1,0,0,0,30,0.0407,0.0,1374.5,7425.0,-7425.0,,BWP,1,5,Low,5,5,413.4,0,40,34,Low Priority,8,8,8,0,1,1,0,0,2,0,514.5,2025-01-14 09:22:08,2025-06-19 05:55:26,/services
CL12174,SESS72174,97.153.185.18,Medium,Kenya,Wider Africa,Mombasa,-4.0435,39.6682,High,0.58,Telecommunications,Threat Detection Platform,Platform,Cybersecurity Webinar,Gaborone AI Hub Webinar,SR006,Boitumelo,Regional Growth,400000,2025-02-05,2025-02-09,2025-02-16,2025-03-09,Contract Confirmed,1,1,1,1,82,0.3342,42579.16,29523.6,19437.0,23142.16,32.0,BWP,1,11,Hot,11,8,383.7,0,100,90,Urgent Follow-up,11,11,11,1,0,0,0,1,2,0,512.1,2025-01-24 18:40:51,2025-06-14 13:29:49,/pricing
CL12175,SESS72175,77.117.157.165,Small,Nigeria,Wider Africa,Lagos,6.5244,3.3792,High,0.62,Financial Services,AI Security Audit,Advisory,Google Search,Search Ads - Cybersecurity Help,SR005,Amogelang,Regional Growth,410000,2025-03-17,,,,Inquiry,1,0,0,0,61,0.2248,0.0,9316.49,9116.25,-9116.25,,BWP,1,7,Medium,7,6,435.1,0,54,58,Nurture,8,8,8,0,0,0,0,0,0,1,350.5,2025-01-22 06:46:50,2025-05-12 05:59:17,/
CL12176,SESS72176,144.198.67.65,Medium,Ghana,Wider Africa,Accra,5.6037,-0.187,Medium,0.45,Education,Fraud Monitoring Solution,Platform,LinkedIn Campaign,B2B Security Decision-Makers,SR005,Amogelang,Regional Growth,410000,2025-04-24,2025-04-28,2025-05-07,,Proposal Sent,1,1,1,0,74,0.3082,0.0,15720.3,11220.0,-11220.0,,BWP,1,7,High,7,7,480.6,0,64,70,Sales Ready,11,11,11,2,0,0,0,0,2,0,526.3,2025-01-24 00:10:03,2025-06-28 05:51:50,/
CL12177,SESS72177,88.207.40.148,Large,Kenya,Wider Africa,Nairobi,-1.2921,36.8219,High,0.58,Financial Services,Executive Cyber Training,Training,LinkedIn Campaign,B2B Security Decision-Makers,SR006,Boitumelo,Regional Growth,400000,2025-03-29,,,,Inquiry,1,0,0,0,62,0.3672,0.0,11163.47,6688.0,-6688.0,,BWP,1,5,Medium,5,4,460.4,0,40,52,Nurture,6,6,6,0,0,1,0,0,1,0,470.0,2025-01-09 08:20:06,2025-04-28 12:39:10,/
CL12178,SESS72178,119.101.161.27,Micro,South Africa,SADC,Johannesburg,-26.2041,28.0473,High,0.64,Telecommunications,AI Security Audit,Advisory,Cybersecurity Webinar,Gaborone AI Hub Webinar,SR004,Thato,South Africa Enterprise,460000,2025-06-05,2025-06-12,2025-06-22,2025-06-29,Contract Confirmed,1,1,1,1,79,0.4054,17751.91,12729.11,6907.03,10844.88,24.0,BWP,1,9,High,9,8,487.9,0,88,83,Urgent Follow-up,6,6,6,1,1,0,2,1,5,0,384.2,2025-01-12 04:14:39,2025-06-26 08:48:27,/contract/confirm
CL12179,SESS72179,69.81.113.11,Small,Eswatini,SADC,Mbabane,-26.3054,31.1367,Emerging,0.27,Education,Fraud Monitoring Solution,Platform,LinkedIn Campaign,B2B Security Decision-Makers,SR004,Thato,South Africa Enterprise,460000,2025-02-27,2025-03-02,,,Demo Requested,1,1,0,0,62,0.2215,0.0,9515.15,9451.73,-9451.73,,BWP,1,7,Medium,7,5,486.6,0,44,54,Nurture,11,11,11,4,0,0,0,0,4,0,528.5,2025-01-05 09:04:42,2025-05-29 00:02:40,/schedule-demo
CL12180,SESS72180,88.195.122.2,Enterprise,Eswatini,SADC,Mbabane,-26.3054,31.1367,Emerging,0.27,Education,Cloud Security Analytics,Analytics,Direct Visit,Organic Website Visit,SR002,Kagiso,Botswana Core,390000,2025-06-26,2025-06-29,2025-07-03,,Proposal Sent,1,1,1,0,85,0.2761,0.0,18266.62,14556.27,-14556.27,,BWP,1,8,Hot,8,6,401.0,1,74,80,Sales Ready,6,6,6,1,1,0,0,0,2,1,608.0,2025-01-19 09:31:54,2025-06-24 19:50:21,/
CL12181,SESS72181,66.107.135.137,Medium,Angola,SADC,Luanda,-8.839,13.2894,Emerging,0.34,Legal Services,SME Security Package,SME,Email Nurture,SME Security Education Series,SR003,Lorato,South Africa Enterprise,480000,2025-05-30,,,,Inquiry,1,0,0,0,58,0.1899,0.0,4615.73,5346.0,-5346.0,,BWP,1,6,Medium,6,5,305.0,0,42,51,Nurture,12,12,12,0,2,0,0,0,2,2,523.2,2025-01-16 02:46:56,2025-06-08 10:29:54,/
CL12182,SESS72182,194.55.114.74,Medium,Namibia,SADC,Windhoek,-22.5609,17.0658,Medium,0.35,Financial Services,Cloud Security Analytics,Analytics,Regional Roadshow,Windhoek SME Security Roadshow,SR001,Naledi,Botswana Core,420000,2025-06-26,,,,Inquiry,1,0,0,0,42,0.1118,0.0,7018.16,13810.5,-13810.5,,BWP,1,5,Low,5,4,439.6,0,30,37,Low Priority,4,4,4,0,0,0,0,0,0,1,583.8,2025-02-09 21:35:04,2025-05-28 21:12:05,/
CL12183,SESS72183,180.74.246.227,Medium,Zimbabwe,SADC,Harare,-17.8252,31.0335,Medium,0.46,Financial Services,AI Security Audit,Advisory,Industry Conference,Johannesburg FinTech Cyber Briefing,SR001,Naledi,Botswana Core,420000,2025-06-07,2025-06-11,,,Demo Requested,1,1,0,0,35,0.0664,0.0,3809.75,12622.5,-12622.5,,BWP,1,6,Low,6,5,432.3,0,42,38,Low Priority,5,5,5,1,1,1,0,0,3,0,531.6,2025-01-10 01:02:53,2025-03-31 01:20:42,/ai-assistant
CL12184,SESS72184,53.39.211.164,Micro,India,International,Mumbai,19.076,72.8777,Medium,0.55,Mining,SME Security Package,SME,LinkedIn Campaign,B2B Security Decision-Makers,SR007,Neo,International Expansion,520000,2025-02-03,,,,Inquiry,1,0,0,0,63,0.3259,0.0,6690.97,4517.04,-4517.04,,BWP,1,8,Medium,8,6,537.8,0,66,64,Nurture,9,9,9,0,1,0,0,0,1,0,373.9,2025-02-11 10:54:48,2025-06-13 21:29:08,/
CL12185,SESS72185,162.54.252.194,Medium,Nigeria,Wider Africa,Lagos,6.5244,3.3792,High,0.62,Retail,AI Security Audit,Advisory,Referral,Partner Referral Programme,SR005,Amogelang,Regional Growth,410000,2025-04-18,2025-04-23,2025-05-01,2025-05-05,Contract Confirmed,1,1,1,1,80,0.4015,45122.69,16210.83,8882.5,36240.19,17.0,BWP,1,8,High,8,7,522.9,0,76,78,Sales Ready,3,3,3,0,0,0,0,0,0,1,642.0,2025-01-19 09:09:59,2025-04-29 06:52:20,/contact
CL12186,SESS72186,138.95.157.251,Small,United Kingdom,International,London,51.5072,-0.1276,High,0.71,Telecommunications,Threat Detection Platform,Platform,Google Search,Search Ads - Cybersecurity Help,SR008,Lesedi,International Expansion,500000,2025-02-09,,,,Inquiry,1,0,0,0,46,0.1185,0.0,9636.7,17889.81,-17889.81,,BWP,1,6,Medium,6,5,441.3,0,42,44,Low Priority,11,11,11,0,2,1,0,0,3,1,624.0,2025-01-10 23:28:50,2025-06-22 01:55:18,/
CL12187,SESS72187,166.117.231.15,Medium,United Arab Emirates,International,Dubai,25.2048,55.2708,High,0.63,Education,AI Security Audit,Advisory,Industry Conference,Johannesburg FinTech Cyber Briefing,SR007,Neo,International Expansion,520000,2025-06-04,,,,Inquiry,1,0,0,0,69,0.39,0.0,16625.11,9378.05,-9378.05,,BWP,1,7,High,7,5,439.9,0,54,62,Nurture,11,11,11,0,1,0,0,0,1,0,487.0,2025-01-26 10:07:40,2025-06-30 20:46:56,/services
CL12188,SESS72188,139.158.1.31,Small,Nigeria,Wider Africa,Lagos,6.5244,3.3792,High,0.62,Hospitality,SME Security Package,SME,Cybersecurity Webinar,Gaborone AI Hub Webinar,SR006,Boitumelo,Regional Growth,400000,2025-04-27,2025-04-28,,,Demo Requested,1,1,0,0,64,0.3474,0.0,5554.48,3517.8,-3517.8,,BWP,1,6,Medium,6,6,481.0,0,52,59,Nurture,11,11,11,2,0,0,0,0,2,0,487.6,2025-01-07 15:00:57,2025-06-25 01:43:11,/pricing
CL12189,SESS72189,119.201.232.125,Micro,Botswana,SADC,Francistown,-21.1702,27.5079,High,0.42,Financial Services,Cloud Security Analytics,Analytics,Google Search,Search Ads - Cybersecurity Help,SR004,Thato,South Africa Enterprise,460000,2025-02-28,2025-03-04,2025-03-13,,Proposal Sent,1,1,1,0,61,0.2752,0.0,10365.21,8286.3,-8286.3,,BWP,1,9,Medium,9,8,462.2,0,88,73,Sales Ready,9,9,9,0,3,0,0,0,3,0,410.4,2025-01-05 01:32:06,2025-06-13 12:43:47,/pricing
CL12190,SESS72190,162.43.215.137,Small,Germany,International,Berlin,52.52,13.405,High,0.69,Legal Services,Fraud Monitoring Solution,Platform,LinkedIn Campaign,B2B Security Decision-Makers,SR008,Lesedi,International Expansion,500000,2025-06-20,2025-06-26,,,Demo Requested,1,1,0,0,47,0.1666,0.0,8278.74,10934.35,-10934.35,,BWP,1,9,Medium,9,6,391.1,0,78,61,Nurture,12,12,12,2,2,2,0,0,6,0,512.2,2025-01-06 19:49:51,2025-06-03 16:36:42,/pricing
CL12191,SESS72191,50.218.147.65,Small,Botswana,SADC,Gaborone,-24.6282,25.9231,High,0.42,Healthcare,Cloud Security Analytics,Analytics,Referral,Partner Referral Programme,SR003,Lorato,South Africa Enterprise,480000,2025-01-28,2025-01-29,,,Demo Requested,1,1,0,0,60,0.3331,0.0,14351.38,9479.53,-9479.53,,BWP,1,6,Medium,6,6,506.3,0,52,56,Nurture,10,10,10,1,2,0,0,0,3,1,491.0,2025-01-13 04:21:05,2025-06-03 17:50:56,/
CL12192,SESS72192,79.198.98.176,Large,South Africa,SADC,Johannesburg,-26.2041,28.0473,High,0.64,Government,SME Security Package,SME,Google Search,Search Ads - Cybersecurity Help,SR002,Kagiso,Botswana Core,390000,2025-04-24,2025-04-29,,,Demo Requested,1,1,0,0,82,0.4235,0.0,17269.88,8971.78,-8971.78,,BWP,1,6,Hot,6,6,391.5,0,52,68,Sales Ready,7,7,7,2,1,0,0,0,3,0,464.3,2025-02-10 00:20:01,2025-06-14 15:56:26,/
CL12193,SESS72193,71.1.203.220,Micro,Botswana,SADC,Gaborone,-24.6282,25.9231,High,0.42,Mining,AI Security Audit,Advisory,Cybersecurity Webinar,Gaborone AI Hub Webinar,SR001,Naledi,Botswana Core,420000,2025-05-20,2025-05-24,2025-06-03,,Proposal Sent,1,1,1,0,78,0.4013,0.0,12819.63,7028.21,-7028.21,,BWP,1,7,High,7,6,358.4,0,64,72,Sales Ready,12,12,12,1,1,0,0,0,2,2,480.3,2025-01-06 18:53:32,2025-06-24 16:46:56,/services
CL12194,SESS72194,117.229.90.150,Large,Kenya,Wider Africa,Nairobi,-1.2921,36.8219,High,0.58,Legal Services,SME Security Package,SME,Industry Conference,Johannesburg FinTech Cyber Briefing,SR005,Amogelang,Regional Growth,410000,2025-01-15,2025-01-17,,,Demo Requested,1,1,0,0,82,0.4705,0.0,13551.38,6336.0,-6336.0,,BWP,1,7,Hot,7,6,447.1,0,54,69,Sales Ready,6,6,6,2,0,0,0,0,2,0,577.3,2025-01-17 05:37:35,2025-06-10 16:52:06,/
CL12195,SESS72195,56.55.138.206,Small,Namibia,SADC,Windhoek,-22.5609,17.0658,Medium,0.35,Hospitality,SME Security Package,SME,LinkedIn Campaign,B2B Security Decision-Makers,SR003,Lorato,South Africa Enterprise,480000,2025-04-30,2025-05-04,,,Demo Requested,1,1,0,0,57,0.2445,0.0,4221.68,3799.22,-3799.22,,BWP,1,7,Medium,7,6,447.9,0,64,60,Nurture,9,9,9,3,1,1,0,0,5,0,429.3,2025-02-03 17:21:11,2025-06-21 14:44:03,/schedule-demo
CL12196,SESS72196,44.229.55.242,Small,United Arab Emirates,International,Dubai,25.2048,55.2708,High,0.63,Healthcare,Executive Cyber Training,Training,Direct Visit,Organic Website Visit,SR008,Lesedi,International Expansion,500000,2025-06-03,2025-06-10,,,Demo Requested,1,1,0,0,72,0.4427,0.0,8516.54,4232.0,-4232.0,,BWP,1,9,High,9,7,398.8,0,78,75,Sales Ready,10,10,10,1,1,1,0,0,3,0,554.4,2025-02-03 12:20:08,2025-05-04 09:35:44,/
CL12197,SESS72197,153.87.16.32,Large,Ghana,Wider Africa,Accra,5.6037,-0.187,Medium,0.45,Financial Services,Fraud Monitoring Solution,Platform,LinkedIn Campaign,B2B Security Decision-Makers,SR006,Boitumelo,Regional Growth,400000,2025-01-17,,,,Inquiry,1,0,0,0,71,0.294,0.0,28225.7,21120.0,-21120.0,,BWP,1,5,High,5,3,396.0,1,18,47,Nurture,5,5,5,0,0,0,0,0,0,0,580.6,2025-02-06 16:15:41,2025-06-27 10:47:13,/services
CL12198,SESS72198,193.247.171.252,Medium,Ethiopia,Wider Africa,Addis Ababa,8.9806,38.7578,Emerging,0.32,Mining,Executive Cyber Training,Training,LinkedIn Campaign,B2B Security Decision-Makers,SR006,Boitumelo,Regional Growth,400000,2025-04-15,2025-04-19,2025-04-23,2025-04-28,Contract Confirmed,1,1,1,1,83,0.4005,14672.25,8826.72,4848.8,9823.45,13.0,BWP,1,9,Hot,9,7,419.2,1,76,80,Sales Ready,12,12,12,0,4,0,1,0,5,2,622.0,2025-01-08 19:48:27,2025-06-25 12:40:41,/ai-assistant
CL12199,SESS72199,192.166.130.44,Micro,Botswana,SADC,Francistown,-21.1702,27.5079,High,0.42,Financial Services,Cloud Security Analytics,Analytics,Cybersecurity Webinar,Gaborone AI Hub Webinar,SR002,Kagiso,Botswana Core,390000,2025-02-27,2025-02-28,,,Demo Requested,1,1,0,0,98,0.5076,0.0,19118.23,8286.3,-8286.3,,BWP,1,9,Hot,9,6,424.8,0,78,89,Urgent Follow-up,8,8,8,2,0,0,0,0,2,0,408.6,2025-01-16 04:39:16,2025-06-06 19:37:45,/services
CL12200,SESS72200,95.63.226.254,Medium,South Africa,SADC,Cape Town,-33.9249,18.4241,High,0.64,Education,Cloud Security Analytics,Analytics,Cybersecurity Webinar,Gaborone AI Hub Webinar,SR003,Lorato,South Africa Enterprise,480000,2025-05-10,2025-05-13,,,Demo Requested,1,1,0,0,95,0.5037,0.0,21502.24,9391.14,-9391.14,,BWP,1,7,Hot,7,6,540.3,0,64,81,Urgent Follow-up,10,10,10,1,0,1,0,0,2,2,495.7,2025-01-03 10:00:14,2025-06-23 15:01:37,/services
