client_id,session_id,c_ip,company_size,country,country_group,city,latitude,longitude,market_priority,market_saturation_index,industry,service_type,service_category,marketing_channel,campaign_name,sales_rep_id,sales_rep_name,sales_team,monthly_rep_target,inquiry_date,demo_date,proposal_date,close_date,current_stage,has_inquiry,has_demo,has_proposal,converted,lead_score,conversion_probability,actual_revenue,forecast_revenue,target_revenue,revenue_gap,sales_cycle_days,currency,web_visit_count,inquiry_submit_count,demo_request_count,ai_assistant_request_count,contract_confirmation_count,avg_response_time_ms,web_error_count,total_web_events,lead_quality,total_page_views,high_intent_hits,unique_pages_visited,avg_web_response_ms,web_error_hits,first_web_event,last_web_event,intent_score,commercial_readiness_score,priority_band
CL12006,SESS72006,126.22.146.194,Small,Zambia,SADC,Lusaka,-15.3875,28.3228,Medium,0.38,Healthcare,Cloud Security Analytics,Analytics,LinkedIn Campaign,B2B Security Decision-Makers,SR002,Kagiso,Botswana Core,390000,2025-06-14,,,,Inquiry,1,0,0,0,52,0.1867,0.0,8042.63,9479.53,-9479.53,,BWP,3,1,0,0,0,460.8,0,4,Medium,4,2,4,460.8,0,2025-06-14T21:26:00,2025-06-15T03:37:00,28,41,Low Priority
CL12007,SESS72007,146.53.106.253,Small,United States,International,New York,40.7128,-74.006,High,0.76,Education,AI Security Audit,Advisory,Cybersecurity Webinar,Gaborone AI Hub Webinar,SR007,Neo,International Expansion,520000,2025-04-11,,,,Inquiry,1,0,0,0,32,0.0645,0.0,2144.36,7314.88,-7314.88,,BWP,5,1,0,0,0,372.7,0,6,Low,6,3,4,372.7,0,2025-04-11T19:07:00,2025-04-12T05:13:00,42,36,Low Priority
CL12008,SESS72008,181.141.156.58,Small,Zimbabwe,SADC,Bulawayo,-20.1325,28.6265,Medium,0.46,Financial Services,AI Security Audit,Advisory,Direct Visit,Organic Website Visit,SR003,Lorato,South Africa Enterprise,480000,2025-02-02,2025-02-06,2025-02-12,,Proposal Sent,1,1,1,0,89,0.2895,0.0,12954.86,9845.55,-9845.55,,BWP,5,1,1,2,0,408.7,0,10,Hot,10,7,7,408.7,0,2025-02-02T16:57:00,2025-02-03T05:01:00,90,89,Urgent Follow-up
CL12009,SESS72009,76.210.92.23,Medium,Ghana,Wider Africa,Accra,5.6037,-0.187,Medium,0.45,Legal Services,Cloud Security Analytics,Analytics,Industry Conference,Johannesburg FinTech Cyber Briefing,SR005,Amogelang,Regional Growth,410000,2025-02-05,2025-02-10,2025-02-12,,Proposal Sent,1,1,1,0,89,0.4142,0.0,17335.78,9207.0,-9207.0,,BWP,4,1,1,0,0,468.4,0,7,Hot,7,5,7,468.4,0,2025-02-05T17:30:00,2025-02-06T00:11:00,64,78,Sales Ready
CL12010,SESS72010,145.90.250.18,Large,Kenya,Wider Africa,Nairobi,-1.2921,36.8219,High,0.58,Hospitality,Cloud Security Analytics,Analytics,Direct Visit,Organic Website Visit,SR005,Amogelang,Regional Growth,410000,2025-05-14,2025-05-18,,,Demo Requested,1,1,0,0,59,0.2099,0.0,10242.67,10737.41,-10737.41,,BWP,3,1,1,0,0,400.8,0,5,Medium,5,3,5,400.8,0,2025-05-14T18:13:00,2025-05-14T23:29:00,40,50,Nurture
CL12011,SESS72011,134.155.221.86,Medium,South Africa,SADC,Johannesburg,-26.2041,28.0473,High,0.64,Mining,Cloud Security Analytics,Analytics,Cybersecurity Webinar,Gaborone AI Hub Webinar,SR003,Lorato,South Africa Enterprise,480000,2025-01-12,2025-01-15,,,Demo Requested,1,1,0,0,98,0.5076,0.0,29569.53,12816.14,-12816.14,,BWP,5,1,1,0,0,479.1,0,7,Hot,7,3,5,479.1,0,2025-01-12T22:51:00,2025-01-13T09:54:00,44,74,Sales Ready
CL12012,SESS72012,63.34.52.47,Medium,South Africa,SADC,Johannesburg,-26.2041,28.0473,High,0.64,Education,Fraud Monitoring Solution,Platform,Industry Conference,Johannesburg FinTech Cyber Briefing,SR001,Naledi,Botswana Core,420000,2025-03-04,2025-03-05,,,Demo Requested,1,1,0,0,61,0.3108,0.0,17119.31,12117.6,-12117.6,,BWP,4,1,1,1,0,450.0,0,7,Medium,7,4,6,450.0,0,2025-03-04T18:20:00,2025-03-05T04:06:00,54,58,Nurture
CL12013,SESS72013,173.11.146.127,Small,Rwanda,Wider Africa,Kigali,-1.9441,30.0619,Medium,0.41,Financial Services,Fraud Monitoring Solution,Platform,LinkedIn Campaign,B2B Security Decision-Makers,SR006,Boitumelo,Regional Growth,400000,2025-02-02,2025-02-09,2025-02-17,,Proposal Sent,1,1,1,0,76,0.3165,0.0,18516.27,12870.0,-12870.0,,BWP,3,1,1,1,0,442.4,0,7,High,7,5,7,442.4,0,2025-02-02T10:33:00,2025-02-02T20:27:00,64,71,Sales Ready
CL12014,SESS72014,186.171.102.209,Medium,United Kingdom,International,London,51.5072,-0.1276,High,0.71,Mining,SME Security Package,SME,Cybersecurity Webinar,Gaborone AI Hub Webinar,SR008,Lesedi,International Expansion,500000,2025-04-03,,,,Inquiry,1,0,0,0,77,0.5203,0.0,17805.74,7528.4,-7528.4,,BWP,4,1,0,0,0,639.6,0,5,High,5,3,5,639.6,0,2025-04-03T16:11:00,2025-04-04T00:13:00,40,60,Nurture
CL12015,SESS72015,57.155.244.153,Large,Botswana,SADC,Gaborone,-24.6282,25.9231,High,0.42,Mining,Threat Detection Platform,Platform,Email Nurture,SME Security Education Series,SR004,Thato,South Africa Enterprise,460000,2025-03-29,2025-04-02,,,Demo Requested,1,1,0,0,82,0.2875,0.0,35729.4,27341.11,-27341.11,,BWP,4,1,1,1,0,314.3,0,7,Hot,7,5,7,314.3,0,2025-03-29T13:47:00,2025-03-29T19:17:00,64,74,Sales Ready
CL12016,SESS72016,149.162.189.155,Micro,United Kingdom,International,London,51.5072,-0.1276,High,0.71,Government,Fraud Monitoring Solution,Platform,Industry Conference,Johannesburg FinTech Cyber Briefing,SR008,Lesedi,International Expansion,500000,2025-04-17,,,,Inquiry,1,0,0,0,80,0.4851,0.0,24318.75,11027.81,-11027.81,,BWP,4,1,0,1,0,484.7,0,6,High,6,3,5,484.7,0,2025-04-17T23:30:00,2025-04-18T08:19:00,42,63,Nurture
CL12017,SESS72017,75.188.66.103,Small,Botswana,SADC,Maun,-19.9833,23.4167,High,0.42,Healthcare,SME Security Package,SME,Cybersecurity Webinar,Gaborone AI Hub Webinar,SR002,Kagiso,Botswana Core,390000,2025-03-03,2025-03-05,,,Demo Requested,1,1,0,0,65,0.385,0.0,8919.81,5096.52,-5096.52,,BWP,5,1,1,2,0,459.3,1,9,Medium,9,7,7,459.3,1,2025-03-03T11:44:00,2025-03-03T23:52:00,86,74,Sales Ready
CL12018,SESS72018,188.111.143.162,Medium,Rwanda,Wider Africa,Kigali,-1.9441,30.0619,Medium,0.41,Mining,SME Security Package,SME,Google Search,Search Ads - Cybersecurity Help,SR005,Amogelang,Regional Growth,410000,2025-01-08,2025-01-14,,,Demo Requested,1,1,0,0,48,0.1386,0.0,4019.7,6380.0,-6380.0,,BWP,3,1,1,0,0,512.8,0,5,Medium,5,2,4,512.8,0,2025-01-08T15:41:00,2025-01-08T21:22:00,30,40,Low Priority
CL12019,SESS72019,185.7.16.116,Small,Zambia,SADC,Lusaka,-15.3875,28.3228,Medium,0.38,Financial Services,Cloud Security Analytics,Analytics,Direct Visit,Organic Website Visit,SR002,Kagiso,Botswana Core,390000,2025-05-02,,,,Inquiry,1,0,0,0,50,0.138,0.0,6757.87,10772.19,-10772.19,,BWP,3,1,0,2,0,479.5,0,6,Medium,6,4,5,479.5,0,2025-05-02T23:12:00,2025-05-03T06:36:00,52,51,Nurture
CL12020,SESS72020,178.104.8.230,Small,Mozambique,SADC,Maputo,-25.9692,32.5732,Medium,0.31,Government,Threat Detection Platform,Platform,Direct Visit,Organic Website Visit,SR004,Thato,South Africa Enterprise,460000,2025-03-21,2025-03-26,,,Demo Requested,1,1,0,0,57,0.1439,0.0,11082.69,16948.25,-16948.25,,BWP,3,1,1,2,0,392.3,0,7,Medium,7,4,5,392.3,0,2025-03-21T18:01:00,2025-03-22T02:57:00,54,56,Nurture
CL12021,SESS72021,194.219.59.23,Small,Botswana,SADC,Gaborone,-24.6282,25.9231,High,0.42,Financial Services,SME Security Package,SME,Industry Conference,Johannesburg FinTech Cyber Briefing,SR001,Naledi,Botswana Core,420000,2025-05-09,2025-05-14,,,Demo Requested,1,1,0,0,49,0.2121,0.0,5582.98,5791.5,-5791.5,,BWP,3,1,1,0,0,430.2,0,5,Medium,5,2,4,430.2,0,2025-05-09T17:14:00,2025-05-09T23:51:00,30,40,Low Priority
CL12022,SESS72022,114.121.11.133,Small,United Kingdom,International,London,51.5072,-0.1276,High,0.71,Retail,Executive Cyber Training,Training,Referral,Partner Referral Programme,SR008,Lesedi,International Expansion,500000,2025-01-26,2025-01-29,2025-02-07,,Proposal Sent,1,1,1,0,63,0.5163,0.0,8577.61,3654.91,-3654.91,,BWP,6,1,1,0,0,482.7,0,9,Medium,9,5,7,482.7,0,2025-01-26T12:12:00,2025-01-26T21:56:00,68,65,Nurture
CL12023,SESS72023,112.167.74.40,Enterprise,Namibia,SADC,Windhoek,-22.5609,17.0658,Medium,0.35,Financial Services,Fraud Monitoring Solution,Platform,Google Search,Search Ads - Cybersecurity Help,SR001,Naledi,Botswana Core,420000,2025-01-04,2025-01-08,2025-01-16,,Proposal Sent,1,1,1,0,60,0.2239,0.0,28111.86,27621.0,-27621.0,,BWP,6,1,1,0,0,354.2,0,9,Medium,9,6,6,354.2,0,2025-01-04T15:31:00,2025-01-05T03:31:00,78,68,Sales Ready
CL12024,SESS72024,117.237.204.26,Medium,Rwanda,Wider Africa,Kigali,-1.9441,30.0619,Medium,0.41,Mining,Threat Detection Platform,Platform,LinkedIn Campaign,B2B Security Decision-Makers,SR006,Boitumelo,Regional Growth,400000,2025-02-25,2025-02-26,,,Demo Requested,1,1,0,0,75,0.2539,0.0,22825.95,19778.0,-19778.0,,BWP,4,1,1,0,0,358.5,0,6,High,6,3,5,358.5,0,2025-02-25T11:29:00,2025-02-25T19:29:00,42,60,Nurture
CL12025,SESS72025,165.157.48.165,Small,Nigeria,Wider Africa,Lagos,6.5244,3.3792,High,0.62,Hospitality,AI Security Audit,Advisory,Referral,Partner Referral Programme,SR005,Amogelang,Regional Growth,410000,2025-04-05,,,,Inquiry,1,0,0,0,51,0.1885,0.0,5123.17,5980.26,-5980.26,,BWP,2,1,0,1,0,441.8,0,4,Medium,4,2,4,441.8,0,2025-04-05T15:48:00,2025-04-05T19:03:00,28,41,Low Priority
CL12026,SESS72026,143.254.25.134,Small,Eswatini,SADC,Mbabane,-26.3054,31.1367,Emerging,0.27,Government,Threat Detection Platform,Platform,Email Nurture,SME Security Education Series,SR001,Naledi,Botswana Core,420000,2025-03-25,2025-03-27,,,Demo Requested,1,1,0,0,49,0.0921,0.0,7097.37,16948.25,-16948.25,,BWP,3,1,1,1,0,400.2,0,6,Medium,6,4,6,400.2,0,2025-03-25T09:10:00,2025-03-25T15:51:00,52,50,Nurture
CL12027,SESS72027,161.127.2.179,Medium,Ethiopia,Wider Africa,Addis Ababa,8.9806,38.7578,Emerging,0.32,Logistics,AI Security Audit,Advisory,Google Search,Search Ads - Cybersecurity Help,SR006,Boitumelo,Regional Growth,400000,2025-06-03,,,,Inquiry,1,0,0,0,62,0.178,0.0,6960.3,8602.0,-8602.0,,BWP,4,1,0,1,0,379.5,0,6,Medium,6,4,6,379.5,0,2025-06-03T11:19:00,2025-06-03T22:34:00,52,58,Nurture
CL12028,SESS72028,99.1.119.114,Small,Ghana,Wider Africa,Accra,5.6037,-0.187,Medium,0.45,Financial Services,SME Security Package,SME,Email Nurture,SME Security Education Series,SR005,Amogelang,Regional Growth,410000,2025-03-22,2025-03-28,2025-03-31,,Proposal Sent,1,1,1,0,64,0.2471,0.0,6022.37,5362.5,-5362.5,,BWP,3,1,1,1,0,534.6,0,7,Medium,7,5,7,534.6,0,2025-03-22T22:08:00,2025-03-23T10:38:00,64,64,Nurture
CL12029,SESS72029,67.95.199.119,Small,South Africa,SADC,Johannesburg,-26.2041,28.0473,High,0.64,Retail,Fraud Monitoring Solution,Platform,Email Nurture,SME Security Education Series,SR003,Lorato,South Africa Enterprise,480000,2025-04-18,2025-04-24,,,Demo Requested,1,1,0,0,54,0.1874,0.0,8999.51,10563.7,-10563.7,,BWP,6,1,1,1,0,464.6,0,9,Medium,9,6,6,464.6,0,2025-04-18T15:49:00,2025-04-19T03:30:00,78,65,Nurture
CL12030,SESS72030,49.154.217.204,Medium,Lesotho,SADC,Maseru,-29.3158,27.4869,Emerging,0.28,Healthcare,SME Security Package,SME,Referral,Partner Referral Programme,SR003,Lorato,South Africa Enterprise,480000,2025-04-29,2025-05-02,2025-05-07,2025-05-15,Contract Confirmed,1,1,1,1,96,0.435,31557.83,12920.35,6534.0,25023.83,16.0,BWP,5,1,1,0,1,443.3,0,9,Hot,9,7,8,443.3,0,2025-04-29T13:09:00,2025-04-29T22:38:00,88,92,Urgent Follow-up
CL12031,SESS72031,110.72.73.120,Micro,South Africa,SADC,Johannesburg,-26.2041,28.0473,High,0.64,Retail,Threat Detection Platform,Platform,Industry Conference,Johannesburg FinTech Cyber Briefing,SR001,Naledi,Botswana Core,420000,2025-01-06,2025-01-12,,,Demo Requested,1,1,0,0,96,0.3928,0.0,18740.44,10495.98,-10495.98,,BWP,4,1,1,1,0,458.7,0,7,Hot,7,5,7,458.7,0,2025-01-06T22:55:00,2025-01-07T04:21:00,64,82,Urgent Follow-up
CL12032,SESS72032,66.219.124.171,Small,Nigeria,Wider Africa,Lagos,6.5244,3.3792,High,0.62,Mining,SME Security Package,SME,Cybersecurity Webinar,Gaborone AI Hub Webinar,SR006,Boitumelo,Regional Growth,400000,2025-04-16,,,,Inquiry,1,0,0,0,84,0.4696,0.0,10621.57,4976.4,-4976.4,,BWP,3,1,0,1,0,411.8,0,5,Hot,5,3,5,411.8,0,2025-04-16T20:29:00,2025-04-17T01:57:00,40,64,Nurture
CL12033,SESS72033,81.246.173.251,Medium,Lesotho,SADC,Maseru,-29.3158,27.4869,Emerging,0.28,Hospitality,Fraud Monitoring Solution,Platform,Industry Conference,Johannesburg FinTech Cyber Briefing,SR003,Lorato,South Africa Enterprise,480000,2025-03-16,,,,Inquiry,1,0,0,0,64,0.2604,0.0,13836.77,11689.92,-11689.92,,BWP,4,1,0,0,0,475.2,0,5,Medium,5,2,4,475.2,0,2025-03-16T15:41:00,2025-03-16T18:12:00,30,49,Nurture
CL12034,SESS72034,46.118.240.154,Micro,Zambia,SADC,Lusaka,-15.3875,28.3228,Medium,0.38,Hospitality,SME Security Package,SME,LinkedIn Campaign,B2B Security Decision-Makers,SR004,Thato,South Africa Enterprise,460000,2025-03-30,,,,Inquiry,1,0,0,0,43,0.1214,0.0,1612.67,2922.48,-2922.48,,BWP,4,1,0,1,0,528.5,0,6,Low,6,4,5,528.5,0,2025-03-30T15:03:00,2025-03-30T22:39:00,52,47,Nurture
CL12035,SESS72035,171.214.114.239,Micro,Rwanda,Wider Africa,Kigali,-1.9441,30.0619,Medium,0.41,Financial Services,Executive Cyber Training,Training,Cybersecurity Webinar,Gaborone AI Hub Webinar,SR006,Boitumelo,Regional Growth,400000,2025-01-24,,,,Inquiry,1,0,0,0,55,0.2791,0.0,3976.75,3135.0,-3135.0,,BWP,4,1,0,0,0,533.8,0,5,Medium,5,2,4,533.8,0,2025-01-24T11:40:00,2025-01-24T15:58:00,30,44,Low Priority
CL12036,SESS72036,126.149.235.103,Small,Ghana,Wider Africa,Accra,5.6037,-0.187,Medium,0.45,Healthcare,Cloud Security Analytics,Analytics,Industry Conference,Johannesburg FinTech Cyber Briefing,SR005,Amogelang,Regional Growth,410000,2025-05-29,2025-06-04,,,Demo Requested,1,1,0,0,73,0.3586,0.0,14306.59,8777.34,-8777.34,,BWP,5,1,1,0,0,497.9,0,7,High,7,4,6,497.9,0,2025-05-29T20:47:00,2025-05-30T07:35:00,54,64,Nurture
CL12037,SESS72037,96.180.82.110,Small,South Africa,SADC,Cape Town,-33.9249,18.4241,High,0.64,Healthcare,AI Security Audit,Advisory,Industry Conference,Johannesburg FinTech Cyber Briefing,SR004,Thato,South Africa Enterprise,460000,2025-06-22,,,,Inquiry,1,0,0,0,44,0.1337,0.0,5265.84,8664.08,-8664.08,,BWP,5,1,0,0,0,418.5,0,6,Low,6,4,4,418.5,0,2025-06-22T13:31:00,2025-06-22T22:26:00,52,48,Nurture
CL12038,SESS72038,170.192.118.70,Small,United States,International,Austin,30.2672,-97.7431,High,0.76,Telecommunications,Fraud Monitoring Solution,Platform,LinkedIn Campaign,B2B Security Decision-Makers,SR008,Lesedi,International Expansion,500000,2025-01-06,2025-01-11,2025-01-18,,Proposal Sent,1,1,1,0,98,0.4777,0.0,30075.55,13850.18,-13850.18,,BWP,5,1,1,2,0,432.3,0,10,Hot,10,8,8,432.3,0,2025-01-06T13:20:00,2025-01-07T01:04:00,100,99,Urgent Follow-up
CL12039,SESS72039,77.24.169.33,Medium,Namibia,SADC,Walvis Bay,-22.9576,14.5053,Medium,0.35,Logistics,Fraud Monitoring Solution,Platform,Referral,Partner Referral Programme,SR004,Thato,South Africa Enterprise,460000,2025-04-30,,,,Inquiry,1,0,0,0,56,0.2419,0.0,14419.29,13115.52,-13115.52,,BWP,3,1,0,1,0,461.0,0,5,Medium,5,3,5,461.0,0,2025-04-30T11:29:00,2025-04-30T18:40:00,40,49,Nurture
CL12040,SESS72040,48.242.231.97,Medium,Botswana,SADC,Gaborone,-24.6282,25.9231,High,0.42,Hospitality,Executive Cyber Training,Training,Referral,Partner Referral Programme,SR001,Naledi,Botswana Core,420000,2025-05-26,2025-06-02,2025-06-08,,Proposal Sent,1,1,1,0,73,0.5847,0.0,9838.56,3701.81,-3701.81,,BWP,3,1,1,0,0,567.8,0,6,High,6,4,6,567.8,0,2025-05-26T20:01:00,2025-05-27T04:55:00,52,64,Nurture
CL12041,SESS72041,149.207.180.239,Enterprise,Botswana,SADC,Gaborone,-24.6282,25.9231,High,0.42,Retail,Fraud Monitoring Solution,Platform,Direct Visit,Organic Website Visit,SR003,Lorato,South Africa Enterprise,480000,2025-03-04,,,,Inquiry,1,0,0,0,77,0.3157,0.0,30123.14,20991.96,-20991.96,,BWP,5,1,0,0,0,468.3,0,6,High,6,3,5,468.3,0,2025-03-04T13:55:00,2025-03-04T19:50:00,42,61,Nurture
CL12042,SESS72042,170.144.203.152,Enterprise,Rwanda,Wider Africa,Kigali,-1.9441,30.0619,Medium,0.41,Government,AI Security Audit,Advisory,Direct Visit,Organic Website Visit,SR006,Boitumelo,Regional Growth,400000,2025-05-30,2025-06-03,2025-06-10,,Proposal Sent,1,1,1,0,64,0.1928,0.0,14983.01,17101.15,-17101.15,,BWP,6,1,1,0,0,455.0,0,9,Medium,9,4,6,455.0,0,2025-05-30T18:18:00,2025-05-31T09:23:00,58,61,Nurture
CL12043,SESS72043,192.202.55.108,Medium,Zambia,SADC,Ndola,-12.9587,28.6366,Medium,0.38,Financial Services,AI Security Audit,Advisory,LinkedIn Campaign,B2B Security Decision-Makers,SR004,Thato,South Africa Enterprise,460000,2025-05-05,,,,Inquiry,1,0,0,0,68,0.281,0.0,16124.74,12622.5,-12622.5,,BWP,2,1,0,2,0,407.0,0,5,High,5,3,4,407.0,0,2025-05-05T20:44:00,2025-05-06T00:26:00,40,55,Nurture
CL12044,SESS72044,127.234.30.134,Large,South Africa,SADC,Cape Town,-33.9249,18.4241,High,0.64,Logistics,SME Security Package,SME,Referral,Partner Referral Programme,SR002,Kagiso,Botswana Core,390000,2025-06-20,2025-06-26,,,Demo Requested,1,1,0,0,51,0.2443,0.0,7766.19,6994.94,-6994.94,,BWP,4,1,1,1,0,410.9,0,7,Medium,7,4,6,410.9,0,2025-06-20T18:18:00,2025-06-21T04:22:00,54,52,Nurture
CL12045,SESS72045,140.192.132.20,Medium,Nigeria,Wider Africa,Abuja,9.0765,7.3986,High,0.62,Mining,Executive Cyber Training,Training,Cybersecurity Webinar,Gaborone AI Hub Webinar,SR005,Amogelang,Regional Growth,410000,2025-06-28,2025-06-29,2025-07-01,2025-07-06,Contract Confirmed,1,1,1,1,65,0.4357,17887.25,9603.79,4848.8,13038.45,8.0,BWP,5,1,1,0,1,492.1,0,9,Medium,9,6,7,492.1,0,2025-06-28T09:15:00,2025-06-28T17:41:00,78,71,Sales Ready
CL12046,SESS72046,108.34.28.181,Micro,Zimbabwe,SADC,Harare,-17.8252,31.0335,Medium,0.46,Education,Threat Detection Platform,Platform,Cybersecurity Webinar,Gaborone AI Hub Webinar,SR004,Thato,South Africa Enterprise,460000,2025-01-11,2025-01-12,,,Demo Requested,1,1,0,0,51,0.1487,0.0,6346.97,9391.14,-9391.14,,BWP,4,1,1,1,0,353.1,0,7,Medium,7,4,6,353.1,0,2025-01-11T23:22:00,2025-01-12T05:07:00,54,52,Nurture
CL12047,SESS72047,165.28.23.19,Large,Nigeria,Wider Africa,Lagos,6.5244,3.3792,High,0.62,Logistics,Fraud Monitoring Solution,Platform,Cybersecurity Webinar,Gaborone AI Hub Webinar,SR005,Amogelang,Regional Growth,410000,2025-04-03,2025-04-06,2025-04-15,,Proposal Sent,1,1,1,0,89,0.4294,0.0,30337.99,15544.32,-15544.32,,BWP,5,1,1,1,0,453.0,0,9,Hot,9,6,7,453.0,0,2025-04-03T17:15:00,2025-04-04T01:11:00,78,84,Urgent Follow-up
CL12048,SESS72048,169.214.157.66,Micro,Ghana,Wider Africa,Accra,5.6037,-0.187,Medium,0.45,Legal Services,Executive Cyber Training,Training,Email Nurture,SME Security Education Series,SR006,Boitumelo,Regional Growth,400000,2025-04-21,2025-04-25,,,Demo Requested,1,1,0,0,44,0.127,0.0,1303.02,2257.2,-2257.2,,BWP,3,1,1,0,0,555.6,0,5,Low,5,3,5,555.6,0,2025-04-21T19:48:00,2025-04-21T23:44:00,40,42,Low Priority
CL12049,SESS72049,95.19.219.245,Medium,Ghana,Wider Africa,Accra,5.6037,-0.187,Medium,0.45,Telecommunications,Cloud Security Analytics,Analytics,Email Nurture,SME Security Education Series,SR005,Amogelang,Regional Growth,410000,2025-02-04,,,,Inquiry,1,0,0,0,53,0.1575,0.0,8349.21,11662.2,-11662.2,,BWP,5,1,0,2,0,351.0,1,8,Medium,8,4,5,351.0,1,2025-02-04T23:09:00,2025-02-05T13:05:00,54,53,Nurture
CL12050,SESS72050,102.134.114.128,Large,Namibia,SADC,Windhoek,-22.5609,17.0658,Medium,0.35,Government,Executive Cyber Training,Training,Regional Roadshow,Windhoek SME Security Roadshow,SR001,Naledi,Botswana Core,420000,2025-03-14,2025-03-17,2025-03-20,,Proposal Sent,1,1,1,0,58,0.3216,0.0,9968.85,6818.55,-6818.55,,BWP,2,1,1,1,0,406.7,0,6,Medium,6,4,6,406.7,0,2025-03-14T10:05:00,2025-03-14T18:21:00,52,55,Nurture
CL12051,SESS72051,182.224.134.155,Micro,South Africa,SADC,Johannesburg,-26.2041,28.0473,High,0.64,Education,Executive Cyber Training,Training,Google Search,Search Ads - Cybersecurity Help,SR001,Naledi,Botswana Core,420000,2025-06-29,2025-07-05,,,Demo Requested,1,1,0,0,50,0.2273,0.0,2378.95,2302.34,-2302.34,,BWP,2,1,1,1,0,375.2,0,5,Medium,5,3,5,375.2,0,2025-06-29T15:05:00,2025-06-29T20:23:00,40,46,Nurture
CL12052,SESS72052,105.40.186.9,Micro,Namibia,SADC,Windhoek,-22.5609,17.0658,Medium,0.35,Education,Fraud Monitoring Solution,Platform,LinkedIn Campaign,B2B Security Decision-Makers,SR004,Thato,South Africa Enterprise,460000,2025-01-04,2025-01-06,2025-01-11,,Proposal Sent,1,1,1,0,60,0.2418,0.0,7991.75,7270.56,-7270.56,,BWP,4,1,1,0,0,447.0,0,7,Medium,7,5,6,447.0,0,2025-01-04T20:01:00,2025-01-05T02:08:00,64,62,Nurture
CL12053,SESS72053,100.10.110.30,Small,Zambia,SADC,Ndola,-12.9587,28.6366,Medium,0.38,Hospitality,SME Security Package,SME,Email Nurture,SME Security Education Series,SR003,Lorato,South Africa Enterprise,480000,2025-04-05,,,,Inquiry,1,0,0,0,47,0.1333,0.0,2301.69,3799.22,-3799.22,,BWP,7,1,0,0,0,462.1,0,8,Medium,8,5,5,462.1,0,2025-04-05T14:01:00,2025-04-06T01:00:00,66,56,Nurture
CL12054,SESS72054,43.140.54.39,Small,Zimbabwe,SADC,Harare,-17.8252,31.0335,Medium,0.46,Education,SME Security Package,SME,LinkedIn Campaign,B2B Security Decision-Makers,SR004,Thato,South Africa Enterprise,460000,2025-06-07,,,,Inquiry,1,0,0,0,63,0.2983,0.0,5339.21,3938.22,-3938.22,,BWP,3,1,0,1,0,399.2,0,5,Medium,5,3,5,399.2,0,2025-06-07T18:39:00,2025-06-08T01:04:00,40,53,Nurture
CL12055,SESS72055,163.12.57.192,Medium,Germany,International,Berlin,52.52,13.405,High,0.69,Healthcare,Cloud Security Analytics,Analytics,Referral,Partner Referral Programme,SR008,Lesedi,International Expansion,500000,2025-03-12,,,,Inquiry,1,0,0,0,66,0.4313,0.0,26034.17,13278.54,-13278.54,,BWP,5,1,0,0,0,535.8,1,6,High,6,1,3,535.8,1,2025-03-12T19:53:00,2025-03-13T02:44:00,20,45,Low Priority
CL12056,SESS72056,107.214.15.24,Medium,Lesotho,SADC,Maseru,-29.3158,27.4869,Emerging,0.28,Education,Fraud Monitoring Solution,Platform,Cybersecurity Webinar,Gaborone AI Hub Webinar,SR004,Thato,South Africa Enterprise,460000,2025-04-09,2025-04-16,,,Demo Requested,1,1,0,0,57,0.2042,0.0,11246.35,12117.6,-12117.6,,BWP,4,1,1,2,0,366.1,0,8,Medium,8,5,6,366.1,0,2025-04-09T17:26:00,2025-04-10T01:48:00,66,61,Nurture
CL12057,SESS72057,73.11.68.227,Medium,Ethiopia,Wider Africa,Addis Ababa,8.9806,38.7578,Emerging,0.32,Retail,Threat Detection Platform,Platform,Google Search,Search Ads - Cybersecurity Help,SR005,Amogelang,Regional Growth,410000,2025-06-27,2025-06-30,2025-07-08,2025-08-02,Contract Confirmed,1,1,1,1,67,0.1757,37675.73,12937.72,16197.5,21478.23,36.0,BWP,6,1,1,0,1,430.5,0,10,High,10,6,7,430.5,0,2025-06-27T21:15:00,2025-06-28T12:40:00,80,73,Sales Ready
CL12058,SESS72058,94.174.129.198,Large,United Kingdom,International,London,51.5072,-0.1276,High,0.71,Financial Services,Cloud Security Analytics,Analytics,Email Nurture,SME Security Education Series,SR008,Lesedi,International Expansion,500000,2025-04-09,2025-04-14,2025-04-16,,Proposal Sent,1,1,1,0,84,0.4169,0.0,36597.82,19314.24,-19314.24,,BWP,4,1,1,0,0,568.4,0,7,Hot,7,3,5,568.4,0,2025-04-09T17:59:00,2025-04-10T00:24:00,44,66,Sales Ready
CL12059,SESS72059,147.91.38.93,Large,United States,International,Austin,30.2672,-97.7431,High,0.76,Mining,Executive Cyber Training,Training,Cybersecurity Webinar,Gaborone AI Hub Webinar,SR008,Lesedi,International Expansion,500000,2025-01-31,2025-02-06,,,Demo Requested,1,1,0,0,54,0.3535,0.0,11766.42,7323.63,-7323.63,,BWP,2,1,1,3,0,495.0,0,7,Medium,7,5,5,495.0,0,2025-01-31T21:52:00,2025-02-01T07:10:00,64,58,Nurture
